CLUSTER_BOFEK,CLUSTER_DOMINANT,SOILPROFILE_INDEX,SOILPROFILE_CODE,AREA,SOIL_GROUP,LAYER,LAYER_ZBOTTOM,LAYER_STARINGCLASS,STARING_NAME,ORES,OSAT,ALFA,NPAR,KSATFIT,LEXP
3019,0,10186,Zn21,5039.488416,3,1,8,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,10186,Zn21,5039.488416,3,2,40,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10186,Zn21,5039.488416,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,1,6,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,10241,zHd21,1609.850384,3,2,10,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,3,15,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,4,35,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,5,43,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,6,55,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,7,70,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,8,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10241,zHd21,1609.850384,3,9,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10250,Zd21g,5239.165356,3,1,6,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,10250,Zd21g,5239.165356,3,2,10,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10250,Zd21g,5239.165356,3,3,15,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10250,Zd21g,5239.165356,3,4,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10250,Zd21g,5239.165356,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3019,0,10251,zgY30,3011.609974,3,1,6,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,10251,zgY30,3011.609974,3,2,10,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10251,zgY30,3011.609974,3,3,15,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10251,zgY30,3011.609974,3,4,30,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10251,zgY30,3011.609974,3,5,45,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3019,0,10251,zgY30,3011.609974,3,6,60,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3019,0,10251,zgY30,3011.609974,3,7,90,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3019,0,10251,zgY30,3011.609974,3,8,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3019,0,11070,Zd20A,16219.23481,3,1,7,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,11070,Zd20A,16219.23481,3,2,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,11071,Zd20Ab,1186.736999,3,1,7,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,11071,Zd20Ab,1186.736999,3,2,40,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,11071,Zd20Ab,1186.736999,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,9024020,Hn21g,5957.100738,3,1,8,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3019,0,9024020,Hn21g,5957.100738,3,2,15,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,9024020,Hn21g,5957.100738,3,3,30,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,9024020,Hn21g,5957.100738,3,4,55,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,9024020,Hn21g,5957.100738,3,5,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,9024020,Hn21g,5957.100738,3,6,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3019,0,90210186,Zn21,16018.79891,3,1,8,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,90210186,Zn21,16018.79891,3,2,40,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,90210186,Zn21,16018.79891,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,90211050,Zn50A,15859.19401,3,1,5,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,90211050,Zn50A,15859.19401,3,2,50,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,90211050,Zn50A,15859.19401,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,1,10240,Zd21,56392.86918,3,1,6,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,1,10240,Zd21,56392.86918,3,2,10,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,1,10240,Zd21,56392.86918,3,3,15,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,1,10240,Zd21,56392.86918,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3020,0,4071,Hn23t,6687.258877,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,0,4071,Hn23t,6687.258877,3,2,40,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,4071,Hn23t,6687.258877,3,3,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,4071,Hn23t,6687.258877,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3020,0,4071,Hn23t,6687.258877,3,5,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3020,0,4131,cHn23t,2376.918378,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,0,4131,cHn23t,2376.918378,3,2,40,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,0,4131,cHn23t,2376.918378,3,3,55,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,4131,cHn23t,2376.918378,3,4,85,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,4131,cHn23t,2376.918378,3,5,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3020,0,10072,fpZg23t,1695.009994,3,1,15,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,0,10072,fpZg23t,1695.009994,3,2,30,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,10072,fpZg23t,1695.009994,3,3,90,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,10072,fpZg23t,1695.009994,3,4,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3020,0,10151,pZn23t,4365.247302,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,0,10151,pZn23t,4365.247302,3,2,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,10151,pZn23t,4365.247302,3,3,90,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,10151,pZn23t,4365.247302,3,4,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3020,0,10201,Zn23t,1266.038472,3,1,15,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,0,10201,Zn23t,1266.038472,3,2,90,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,10201,Zn23t,1266.038472,3,3,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3020,0,11051,Zn50Ar,2722.909711,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,0,11051,Zn50Ar,2722.909711,3,2,45,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,0,11051,Zn50Ar,2722.909711,3,3,80,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3020,0,11051,Zn50Ar,2722.909711,3,4,120,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
3020,1,10061,pZg23t,9449.683392,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3020,1,10061,pZg23t,9449.683392,3,2,30,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,1,10061,pZg23t,9449.683392,3,3,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,1,10061,pZg23t,9449.683392,3,4,90,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3020,1,10061,pZg23t,9449.683392,3,5,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3021,0,3050,cY23,3627.625818,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,3050,cY23,3627.625818,3,2,40,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,3050,cY23,3627.625818,3,3,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,3050,cY23,3627.625818,3,4,75,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,3050,cY23,3627.625818,3,5,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,3060,cY23x,2290.854985,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,3060,cY23x,2290.854985,3,2,40,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,3060,cY23x,2290.854985,3,3,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,3060,cY23x,2290.854985,3,4,75,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,3060,cY23x,2290.854985,3,5,100,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,3060,cY23x,2290.854985,3,6,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3021,0,4070,Hn23x,53361.8041,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,4070,Hn23x,53361.8041,3,2,40,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,4070,Hn23x,53361.8041,3,3,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,4070,Hn23x,53361.8041,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,4070,Hn23x,53361.8041,3,5,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3021,0,4121,cHn23g,818.7519219,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,4121,cHn23g,818.7519219,3,2,45,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,4121,cHn23g,818.7519219,3,3,60,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,4121,cHn23g,818.7519219,3,4,75,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,4121,cHn23g,818.7519219,3,5,105,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,4121,cHn23g,818.7519219,3,6,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3021,0,4130,cHn23x,19279.14608,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,4130,cHn23x,19279.14608,3,2,40,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,4130,cHn23x,19279.14608,3,3,55,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,4130,cHn23x,19279.14608,3,4,85,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,4130,cHn23x,19279.14608,3,5,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3021,0,8021,EZg23g,972.7909502,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,8021,EZg23g,972.7909502,3,2,50,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,8021,EZg23g,972.7909502,3,3,70,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,8021,EZg23g,972.7909502,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,8021,EZg23g,972.7909502,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3021,0,8022,EZg23w,1731.74445,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,8022,EZg23w,1731.74445,3,2,50,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,8022,EZg23w,1731.74445,3,3,70,16,B16,0.01,0.78606073,0.02107196,1.27879843,12.35724606,-1.2209359
3021,0,8022,EZg23w,1731.74445,3,4,120,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,8091,zEZ23g,1341.098552,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,8091,zEZ23g,1341.098552,3,2,70,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,8091,zEZ23g,1341.098552,3,3,90,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3021,0,8091,zEZ23g,1341.098552,3,4,110,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,8091,zEZ23g,1341.098552,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3021,0,10060,pZg23x,9016.318398,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,10060,pZg23x,9016.318398,3,2,30,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,10060,pZg23x,9016.318398,3,3,80,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,10060,pZg23x,9016.318398,3,4,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3021,0,10150,pZn23x,3971.485683,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,10150,pZn23x,3971.485683,3,2,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,10150,pZn23x,3971.485683,3,3,90,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,10150,pZn23x,3971.485683,3,4,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3021,0,12011,Sn13Av,3042.701728,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,12011,Sn13Av,3042.701728,3,2,90,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,12011,Sn13Av,3042.701728,3,3,120,36,O18,0.01,0.58027825,0.01265676,1.31617171,35.95127916,-0.78553413
3021,0,9013020,Y23,3868.69045,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,9013020,Y23,3868.69045,3,2,40,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,9013020,Y23,3868.69045,3,3,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,9013020,Y23,3868.69045,3,4,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,9014050,Hn23,10606.24424,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,9014050,Hn23,10606.24424,3,2,40,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,9014050,Hn23,10606.24424,3,3,55,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,9014050,Hn23,10606.24424,3,4,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,9014120,cHn23,3579.362594,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,9014120,cHn23,3579.362594,3,2,45,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,9014120,cHn23,3579.362594,3,3,60,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,9014120,cHn23,3579.362594,3,4,75,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,9014120,cHn23,3579.362594,3,5,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,9024120,cHn23,23966.53086,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,9024120,cHn23,23966.53086,3,2,40,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,9024120,cHn23,23966.53086,3,3,60,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,9024120,cHn23,23966.53086,3,4,75,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,9024120,cHn23,23966.53086,3,5,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,0,90110030,pZg23,3726.308598,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,90110030,pZg23,3726.308598,3,2,30,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,0,90110030,pZg23,3726.308598,3,3,60,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,0,90110030,pZg23,3726.308598,3,4,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3021,1,90210030,pZg23,65571.61365,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,1,90210030,pZg23,65571.61365,3,2,30,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3021,1,90210030,pZg23,65571.61365,3,3,60,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3021,1,90210030,pZg23,65571.61365,3,4,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3022,1,10220,fkZn23,2618.562409,3,1,15,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
3022,1,10220,fkZn23,2618.562409,3,2,35,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
3022,1,10220,fkZn23,2618.562409,3,3,80,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3022,1,10220,fkZn23,2618.562409,3,4,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3023,0,4041,kHn21x,1395.100253,3,1,20,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
3023,0,4041,kHn21x,1395.100253,3,2,35,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
3023,0,4041,kHn21x,1395.100253,3,3,45,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3023,0,4041,kHn21x,1395.100253,3,4,70,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,0,4041,kHn21x,1395.100253,3,5,100,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,0,4041,kHn21x,1395.100253,3,6,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3023,0,4045,kHn21,2207.333559,3,1,20,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
3023,0,4045,kHn21,2207.333559,3,2,35,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
3023,0,4045,kHn21,2207.333559,3,3,45,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3023,0,4045,kHn21,2207.333559,3,4,70,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,0,4045,kHn21,2207.333559,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,0,10020,kpZg21,5989.715133,3,1,15,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
3023,0,10020,kpZg21,5989.715133,3,2,35,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
3023,0,10020,kpZg21,5989.715133,3,3,70,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,0,10020,kpZg21,5989.715133,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,0,10120,kpZn21,1411.346357,3,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
3023,0,10120,kpZn21,1411.346357,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3023,0,10120,kpZn21,1411.346357,3,3,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3023,0,10120,kpZn21,1411.346357,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,0,11032,kZn50A,3846.905719,3,1,30,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
3023,0,11032,kZn50A,3846.905719,3,2,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,1,4040,kHn21,10090.23066,3,1,20,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
3023,1,4040,kHn21,10090.23066,3,2,35,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
3023,1,4040,kHn21,10090.23066,3,3,45,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3023,1,4040,kHn21,10090.23066,3,4,70,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3023,1,4040,kHn21,10090.23066,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4001,0,15530,kMn68C,1904.341832,4,1,10,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4001,0,15530,kMn68C,1904.341832,4,2,20,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4001,0,15530,kMn68C,1904.341832,4,3,40,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4001,0,15530,kMn68C,1904.341832,4,4,120,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4001,0,16150,Rn94C,5271.75585,4,1,25,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4001,0,16150,Rn94C,5271.75585,4,2,55,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4001,0,16150,Rn94C,5271.75585,4,3,120,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4001,1,15520,kMn63C,6312.726544,4,1,10,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4001,1,15520,kMn63C,6312.726544,4,2,20,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4001,1,15520,kMn63C,6312.726544,4,3,40,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4001,1,15520,kMn63C,6312.726544,4,4,80,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4001,1,15520,kMn63C,6312.726544,4,5,120,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,15020,pMv81,2357.246795,4,1,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,15020,pMv81,2357.246795,4,2,65,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,15020,pMv81,2357.246795,4,3,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4002,0,15111,eMv41C,2557.43098,4,1,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,15111,eMv41C,2557.43098,4,2,55,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,15111,eMv41C,2557.43098,4,3,70,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4002,0,15111,eMv41C,2557.43098,4,4,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4002,0,15460,gMn83C,19579.72066,4,1,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,15460,gMn83C,19579.72066,4,2,60,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,15460,gMn83C,19579.72066,4,3,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4002,0,15480,gMn88Cv,1889.15426,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,15480,gMn88Cv,1889.15426,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,15480,gMn88Cv,1889.15426,4,3,60,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,15480,gMn88Cv,1889.15426,4,4,75,31,O13,0.01,0.573268,0.02785405,1.07995207,9.68929074,-6.09131057
4002,0,15480,gMn88Cv,1889.15426,4,5,90,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,15480,gMn88Cv,1889.15426,4,6,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4002,0,15481,gMn88Clv,829.5763575,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
