* Project:       zegveld
* File content:  specified output data of SWAP
* File name:     .\result_output.csv
* Model version: Swap 4.2.0
* Generated at:  2024-08-01 16:00:34
* (d),(cm),(cm),(kg/ha),(kg/ha),(kg/ha),(kg/ha)
DATETIME,TREDDRY,TREDWET,PGRASSDM,GRASSDM,PMOWDM,MOWDM
1996-06-29,.00118,.00734,2494.88791,1346.30393,6472.33938,6318.25014
1996-06-30,.00028,.01629,2607.58547,1401.25600,6472.33938,6318.25014
1996-07-01,0.,0.,2761.35103,1495.62348,6472.33938,6318.25014
1996-07-02,0.,0.,2959.27187,1618.95814,6472.33938,6318.25014
1996-07-03,0.,0.,3103.27671,1713.13298,6472.33938,6318.25014
1996-07-04,0.,.03516,3284.80180,1805.80734,6472.33938,6318.25014
1996-07-05,0.,.00702,700.00000,1892.09885,9057.14118,6318.25014
1996-07-06,0.,.04221,700.00000,1918.05037,9057.14118,6318.25014
1996-07-07,0.,.01408,700.00000,2043.37922,9057.14118,6318.25014
1996-07-08,0.,0.,768.53510,2171.81232,9057.14118,6318.25014
1996-07-09,0.,.02038,834.47055,2270.10121,9057.14118,6318.25014
1996-07-10,0.,.00193,886.18175,2354.92911,9057.14118,6318.25014
1996-07-11,0.,0.,985.95140,2521.36379,9057.14118,6318.25014
1996-07-12,0.,0.,1080.78544,2671.93132,9057.14118,6318.25014
1996-07-13,0.,0.,1148.98643,2772.67146,9057.14118,6318.25014
1996-07-14,0.,0.,1181.93494,2817.34023,9057.14118,6318.25014
1996-07-15,0.,0.,1313.55532,3007.50725,9057.14118,6318.25014
1996-07-16,0.,0.,1451.46359,700.00000,9057.14118,8625.75739
1996-07-17,0.,0.,1605.54009,700.00000,9057.14118,8625.75739
1996-07-18,0.,0.,1746.12191,700.00000,9057.14118,8625.75739
1996-07-19,0.,0.,1910.87328,774.43990,9057.14118,8625.75739
1996-07-20,0.,0.,2088.32478,858.38144,9057.14118,8625.75739
1996-07-21,0.,0.,2270.64176,947.01258,9057.14118,8625.75739
1996-07-22,0.,0.,2454.65389,1039.53197,9057.14118,8625.75739
1996-07-23,0.,0.,2602.38943,1115.56685,9057.14118,8625.75739
1996-07-24,3.64164E-07,.00722,2695.12944,1159.01977,9057.14118,8625.75739
1996-07-25,0.,.00758,2802.91321,1211.34052,9057.14118,8625.75739
1996-07-26,0.,0.,700.00000,1315.31836,1.11601E+04,8625.75739
1996-07-27,0.,0.,700.00000,1380.03791,1.11601E+04,8625.75739
1996-07-28,0.,0.,700.00000,1500.18674,1.11601E+04,8625.75739
1996-07-29,0.,0.,758.46665,1597.69610,1.11601E+04,8625.75739
1996-07-30,0.,0.,825.41795,1705.14822,1.11601E+04,8625.75739
1996-07-31,0.,0.,864.88496,1766.05902,1.11601E+04,8625.75739
1996-08-01,0.,0.,929.85289,1864.29095,1.11601E+04,8625.75739
1996-08-02,0.,0.,1028.30824,2007.37071,1.11601E+04,8625.75739
1996-08-03,0.,0.,1116.53055,2131.18408,1.11601E+04,8625.75739
1996-08-04,0.,0.,1229.08220,2283.10415,1.11601E+04,8625.75739
1996-08-05,0.,0.,1347.21683,2435.29177,1.11601E+04,8625.75739
1996-08-06,.00022,.02278,1418.52172,2505.88416,1.11601E+04,8625.75739
1996-08-07,0.,0.,1485.82412,2585.61174,1.11601E+04,8625.75739
1996-08-08,0.,0.,1617.60787,2743.49003,1.11601E+04,8625.75739
1996-08-09,0.,0.,1738.17691,700.00000,1.11601E+04,1.06692E+04
1996-08-10,0.,0.,1821.98449,700.00000,1.11601E+04,1.06692E+04
1996-08-11,0.,0.,1933.95946,700.00000,1.11601E+04,1.06692E+04
1996-08-12,0.,.00311,1988.25830,716.97125,1.11601E+04,1.06692E+04
1996-08-13,0.,0.,2091.85326,759.18147,1.11601E+04,1.06692E+04
1996-08-14,0.,0.,2210.62503,809.33096,1.11601E+04,1.06692E+04
1996-08-15,0.,0.,2308.36438,852.21310,1.11601E+04,1.06692E+04
1996-08-16,0.,0.,2385.06645,887.78004,1.11601E+04,1.06692E+04
1996-08-17,0.,0.,2543.21542,961.60123,1.11601E+04,1.06692E+04
1996-08-18,0.,0.,2706.10558,1041.20824,1.11601E+04,1.06692E+04
1996-08-19,0.,0.,700.00000,1120.18846,1.31662E+04,1.06692E+04
1996-08-20,0.,0.,700.00000,1194.78496,1.31662E+04,1.06692E+04
1996-08-21,0.,0.,700.00000,1223.01238,1.31662E+04,1.06692E+04
1996-08-22,0.,0.,765.83862,1314.79285,1.31662E+04,1.06692E+04
1996-08-23,6.81106E-09,3.58165E-07,821.13664,1391.86498,1.31662E+04,1.06692E+04
1996-08-24,0.,0.,888.79199,1482.91265,1.31662E+04,1.06692E+04
1996-08-25,0.,.01841,954.63967,1554.16715,1.31662E+04,1.06692E+04
1996-08-26,0.,0.,1035.31846,1655.91832,1.31662E+04,1.06692E+04
1996-08-27,0.,0.,1099.27362,1734.95625,1.31662E+04,1.06692E+04
1996-08-28,0.,.02235,1140.66383,1742.60507,1.31662E+04,1.06692E+04
1996-08-29,0.,.01404,1168.14055,1750.43470,1.31662E+04,1.06692E+04
1996-08-30,0.,.06521,1241.17799,1769.09616,1.31662E+04,1.06692E+04
1996-08-31,0.,.02911,1320.24546,1824.60886,1.31662E+04,1.06692E+04
1996-09-01,0.,.02413,1386.91438,1857.48568,1.31662E+04,1.06692E+04
1996-09-02,0.,.02961,1491.34337,1938.51030,1.31662E+04,1.06692E+04
1996-09-03,0.,.00738,1599.75953,2038.23883,1.31662E+04,1.06692E+04
1996-09-04,0.,0.,1686.69893,2120.95166,1.31662E+04,1.06692E+04
1996-09-05,0.,0.,1798.76797,2226.66007,1.31662E+04,1.06692E+04
1996-09-06,0.,0.,1917.42207,2337.90037,1.31662E+04,1.06692E+04
1996-09-07,0.,0.,2039.00420,2451.04651,1.31662E+04,1.06692E+04
1996-09-08,0.,0.,2155.90672,2559.17304,1.31662E+04,1.06692E+04
1996-09-09,0.,0.,2277.37311,2670.79776,1.31662E+04,1.06692E+04
1996-09-10,0.,0.,2338.04088,2725.79349,1.31662E+04,1.06692E+04
1996-09-11,0.,0.,2398.52214,700.00000,1.31662E+04,1.26950E+04
1996-09-12,0.,.00929,2512.40664,700.00000,1.31662E+04,1.26950E+04
1996-09-13,0.,0.,2618.35196,700.00000,1.31662E+04,1.26950E+04
1996-09-14,0.,0.,2713.02217,735.95835,1.31662E+04,1.26950E+04
1996-09-15,0.,0.,700.00000,776.89796,1.51792E+04,1.26950E+04
1996-09-16,0.,0.,700.00000,827.83595,1.51792E+04,1.26950E+04
1996-09-17,0.,0.,700.00000,882.60768,1.51792E+04,1.26950E+04
1996-09-18,0.,0.,746.45084,933.37021,1.51792E+04,1.26950E+04
1996-09-19,0.,0.,796.76683,987.59559,1.51792E+04,1.26950E+04
1996-09-20,0.,0.,846.15898,1040.34723,1.51792E+04,1.26950E+04
1996-09-21,0.,0.,899.70444,1096.83305,1.51792E+04,1.26950E+04
1996-09-22,0.,0.,908.81774,1106.57866,1.51792E+04,1.26950E+04
1996-09-23,0.,0.,931.53026,1130.40457,1.51792E+04,1.26950E+04
1996-09-24,0.,0.,977.63162,1178.36408,1.51792E+04,1.26950E+04
1996-09-25,0.,0.,1039.43771,1241.74031,1.51792E+04,1.26950E+04
1996-09-26,0.,0.,1101.81842,1305.07557,1.51792E+04,1.26950E+04
1996-09-27,0.,.01533,1160.63095,1348.53403,1.51792E+04,1.26950E+04
1996-09-28,0.,0.,1201.43994,1388.67377,1.51792E+04,1.26950E+04
1996-09-29,0.,.00979,1206.53667,1388.67377,1.51792E+04,1.26950E+04
1996-09-30,0.,.03232,1240.97763,1388.67377,1.51792E+04,1.26950E+04
1996-10-01,0.,0.,1266.90826,1388.67377,1.51792E+04,1.26950E+04
1996-10-02,0.,.03123,1330.66846,1399.85055,1.51792E+04,1.26950E+04
1996-10-03,0.,.03686,1397.13553,1427.28058,1.51792E+04,1.26950E+04
1996-10-04,0.,.06007,1466.13203,1427.56293,1.51792E+04,1.26950E+04
1996-10-05,0.,.02336,1528.27470,1440.40254,1.51792E+04,1.26950E+04
1996-10-06,0.,.02233,1598.90819,1467.84559,1.51792E+04,1.26950E+04
1996-10-07,0.,.01817,1671.76275,1502.00277,1.51792E+04,1.26950E+04
1996-10-08,0.,.00770,1736.48274,1538.13106,1.51792E+04,1.26950E+04
1996-10-09,0.,0.,1752.46140,1543.48532,1.51792E+04,1.26950E+04
1996-10-10,0.,.00479,1786.75007,1550.32129,1.51792E+04,1.26950E+04
1996-10-11,0.,.00944,1828.06157,1567.25455,1.51792E+04,1.26950E+04
1996-10-12,0.,.00331,1850.42246,1578.49838,1.51792E+04,1.26950E+04
1996-10-13,0.,.00940,1923.47562,1618.01387,1.51792E+04,1.26950E+04
1996-10-14,0.,.01392,1992.58585,1655.30671,1.51792E+04,1.26950E+04
1996-10-15,0.,.00288,2017.98545,1670.55816,1.51792E+04,1.26950E+04
1996-10-16,0.,.00165,2076.01629,1707.18562,1.51792E+04,1.26950E+04
1996-10-17,0.,.00094,2143.12759,1751.16593,1.51792E+04,1.26950E+04
1996-10-18,0.,.00011,2208.47195,1795.35013,1.51792E+04,1.26950E+04
1996-10-19,0.,0.,2273.66001,1840.55486,1.51792E+04,1.26950E+04
1996-10-20,0.,0.,2283.30881,1840.55486,1.51792E+04,1.26950E+04
1996-10-21,0.,.02554,2332.48251,1840.55486,1.51792E+04,1.26950E+04
1996-10-22,0.,.02745,2399.68030,1849.63795,1.51792E+04,1.26950E+04
1996-10-23,0.,.02558,2466.16751,1870.16508,1.51792E+04,1.26950E+04
1996-10-24,0.,.02198,2531.69778,1897.51916,1.51792E+04,1.26950E+04
1996-10-25,0.,.01058,2584.54496,1920.80259,1.51792E+04,1.26950E+04
1996-10-26,0.,.00972,2644.96092,700.00000,1.51792E+04,1.39158E+04
1996-10-27,0.,.00051,2644.96092,700.00000,1.51792E+04,1.39158E+04
1996-10-28,0.,.00701,2662.73273,705.50043,1.51792E+04,1.39158E+04
1996-10-29,0.,.04731,2710.35429,705.50043,1.51792E+04,1.39158E+04
1996-10-30,0.,.02660,700.00000,708.52492,1.71895E+04,1.39158E+04
1996-10-31,0.,.02096,700.00000,708.52492,1.71895E+04,1.39158E+04
1996-11-01,0.,.01859,700.00000,708.52492,1.71895E+04,1.39158E+04
1996-11-02,0.,.00105,700.00000,708.52492,1.71895E+04,1.39158E+04
1996-11-03,0.,5.74361E-06,700.00000,708.52492,1.71895E+04,1.39158E+04
1996-11-04,0.,0.,700.00000,708.52492,1.71895E+04,1.39158E+04
1996-11-05,0.,.01898,713.41091,708.52492,1.71895E+04,1.39158E+04
1996-11-06,0.,.04520,734.52924,708.52492,1.71895E+04,1.39158E+04
1996-11-07,0.,1.00862E-10,738.02165,708.52492,1.71895E+04,1.39158E+04
1996-11-08,0.,.01229,765.90298,708.84092,1.71895E+04,1.39158E+04
1996-11-09,0.,.01039,788.92278,711.47216,1.71895E+04,1.39158E+04
1996-11-10,0.,0.,790.99335,711.47216,1.71895E+04,1.39158E+04
1996-11-11,0.,1.00012E-10,799.63631,711.47216,1.71895E+04,1.39158E+04
1996-11-12,0.,0.,814.12967,711.47216,1.71895E+04,1.39158E+04
1996-11-13,0.,.00395,835.32108,712.69827,1.71895E+04,1.39158E+04
1996-11-14,0.,.00309,853.82428,716.69799,1.71895E+04,1.39158E+04
1996-11-15,0.,.00203,863.20130,718.84957,1.71895E+04,1.39158E+04
1996-11-16,0.,.00155,867.58858,719.70451,1.71895E+04,1.39158E+04
1996-11-17,0.,0.,867.58858,719.70451,1.71895E+04,1.39158E+04
1996-11-18,0.,0.,867.58858,719.70451,1.71895E+04,1.39158E+04
1996-11-19,0.,.00019,867.58858,719.70451,1.71895E+04,1.39158E+04
1996-11-20,0.,4.79121E-06,867.58858,719.70451,1.71895E+04,1.39158E+04
1996-11-21,0.,7.27129E-06,867.88635,719.70451,1.71895E+04,1.39158E+04
1996-11-22,0.,.00686,871.51493,719.70451,1.71895E+04,1.39158E+04
1996-11-23,0.,0.,872.45952,719.70451,1.71895E+04,1.39158E+04
1996-11-24,0.,.00012,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-11-25,0.,0.,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-11-26,0.,0.,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-11-27,0.,.00010,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-11-28,0.,3.34275E-05,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-11-29,0.,0.,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-11-30,0.,0.,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-12-01,0.,.00019,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-12-02,0.,.00194,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-12-03,0.,.00016,872.89876,719.70451,1.71895E+04,1.39158E+04
1996-12-04,0.,.00518,879.29464,719.70451,1.71895E+04,1.39158E+04
1996-12-05,0.,.00184,884.68211,720.09987,1.71895E+04,1.39158E+04
1996-12-06,0.,.00152,892.78367,721.40443,1.71895E+04,1.39158E+04
1996-12-07,0.,0.,900.61573,722.40307,1.71895E+04,1.39158E+04
1996-12-08,0.,.00014,904.43064,722.90078,1.71895E+04,1.39158E+04
1996-12-09,0.,0.,904.43064,700.00000,1.71895E+04,1.39387E+04
1996-12-10,0.,0.,904.43064,700.00000,1.71895E+04,1.39387E+04
1996-12-11,0.,0.,904.43064,700.00000,1.71895E+04,1.39387E+04
1996-12-12,0.,0.,904.43064,700.00000,1.71895E+04,1.39387E+04
1996-12-13,0.,0.,904.43064,700.00000,1.71895E+04,1.39387E+04
1996-12-14,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-15,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-16,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-17,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-18,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-19,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-20,0.,5.36924E-05,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-21,0.,.00026,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-22,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-23,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-24,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-25,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-26,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-27,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-28,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-29,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-30,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1996-12-31,0.,0.,700.00000,700.00000,1.73940E+04,1.39387E+04
1997-01-01,0.,0.,700.00000,700.00000,0.,0.
1997-01-02,0.,0.,700.00000,700.00000,0.,0.
1997-01-03,0.,0.,700.00000,700.00000,0.,0.
1997-01-04,0.,0.,700.00000,700.00000,0.,0.
1997-01-05,0.,0.,700.00000,700.00000,0.,0.
1997-01-06,0.,0.,700.00000,700.00000,0.,0.
1997-01-07,0.,0.,700.00000,700.00000,0.,0.
1997-01-08,0.,0.,700.00000,700.00000,0.,0.
1997-01-09,0.,0.,700.00000,700.00000,0.,0.
1997-01-10,0.,0.,700.00000,700.00000,0.,0.
1997-01-11,0.,0.,700.00000,700.00000,0.,0.
1997-01-12,0.,0.,700.00000,700.00000,0.,0.
1997-01-13,0.,0.,700.00000,700.00000,0.,0.
1997-01-14,0.,0.,700.00000,700.00000,0.,0.
1997-01-15,0.,0.,700.00000,700.00000,0.,0.
1997-01-16,0.,0.,700.00000,700.00000,0.,0.
1997-01-17,0.,0.,700.00000,700.00000,0.,0.
1997-01-18,0.,0.,700.00000,700.00000,0.,0.
1997-01-19,0.,0.,700.00000,700.00000,0.,0.
1997-01-20,0.,0.,700.00000,700.00000,0.,0.
1997-01-21,0.,0.,700.00000,700.00000,0.,0.
1997-01-22,0.,0.,700.00000,700.00000,0.,0.
1997-01-23,0.,0.,700.00000,700.00000,0.,0.
1997-01-24,0.,0.,700.00000,700.00000,0.,0.
1997-01-25,0.,0.,700.00000,700.00000,0.,0.
1997-01-26,0.,0.,700.00000,700.00000,0.,0.
1997-01-27,0.,0.,700.00000,700.00000,0.,0.
1997-01-28,0.,0.,700.00000,700.00000,0.,0.
1997-01-29,0.,0.,700.00000,700.00000,0.,0.
1997-01-30,0.,0.,700.00000,700.00000,0.,0.
1997-01-31,0.,0.,700.00000,700.00000,0.,0.
1997-02-01,0.,0.,700.00000,700.00000,0.,0.
1997-02-02,0.,0.,700.00000,700.00000,0.,0.
1997-02-03,0.,0.,700.00000,700.00000,0.,0.
1997-02-04,0.,.00011,700.00000,700.00000,0.,0.
1997-02-05,0.,.00012,700.00000,700.00000,0.,0.
1997-02-06,0.,0.,700.00000,700.00000,0.,0.
1997-02-07,0.,.00137,700.00000,700.00000,0.,0.
1997-02-08,0.,0.,700.00000,700.00000,0.,0.
1997-02-09,0.,0.,700.00000,700.00000,0.,0.
1997-02-10,0.,.00689,700.00000,700.00000,0.,0.
1997-02-11,0.,.00491,700.00000,700.00000,0.,0.
1997-02-12,0.,8.42964E-05,700.00000,700.00000,0.,0.
1997-02-13,0.,.02192,700.00000,700.00000,0.,0.
1997-02-14,0.,.00978,700.00000,700.00000,0.,0.
1997-02-15,0.,0.,700.00000,700.00000,0.,0.
1997-02-16,0.,0.,700.00000,700.00000,0.,0.
1997-02-17,0.,.00143,700.00000,700.00000,0.,0.
1997-02-18,0.,.03455,700.00000,700.00000,0.,0.
1997-02-19,0.,.01770,700.00000,700.00000,0.,0.
1997-02-20,0.,0.,700.00000,700.00000,0.,0.
1997-02-21,0.,0.,700.00000,700.00000,0.,0.
1997-02-22,0.,0.,700.00000,700.00000,0.,0.
1997-02-23,0.,0.,700.00000,700.00000,0.,0.
1997-02-24,0.,.02627,700.00000,700.00000,0.,0.
1997-02-25,0.,.02513,700.00000,700.00000,0.,0.
1997-02-26,0.,.01277,715.19466,705.67810,0.,0.
1997-02-27,0.,0.,740.01421,727.08853,0.,0.
1997-02-28,0.,0.,783.88745,765.00532,0.,0.
1997-03-01,0.,0.,835.51926,809.58603,0.,0.
1997-03-02,0.,4.42696E-05,846.98531,819.13710,0.,0.
1997-03-03,0.,0.,897.07064,862.21497,0.,0.
1997-03-04,0.,0.,939.28137,898.34623,0.,0.
1997-03-05,0.,0.,978.25413,931.52485,0.,0.
1997-03-06,0.,0.,1033.84292,978.97673,0.,0.
1997-03-07,0.,0.,1079.61413,1017.81966,0.,0.
1997-03-08,0.,0.,1114.55956,1047.27338,0.,0.
1997-03-09,0.,0.,1177.35139,1100.53183,0.,0.
1997-03-10,0.,0.,1249.69272,1161.91400,0.,0.
1997-03-11,0.,0.,1299.18202,1203.52240,0.,0.
1997-03-12,0.,0.,1355.35734,1250.73100,0.,0.
1997-03-13,0.,0.,1439.81205,1321.90509,0.,0.
1997-03-14,0.,0.,1454.16705,1333.64217,0.,0.
1997-03-15,0.,0.,1474.13575,1350.09211,0.,0.
1997-03-16,0.,0.,1485.95250,1359.65711,0.,0.
1997-03-17,0.,0.,1572.54363,1432.30257,0.,0.
1997-03-18,0.,.00272,1589.67830,1433.90866,0.,0.
1997-03-19,0.,.02662,1626.79288,1433.90866,0.,0.
1997-03-20,0.,.01033,1671.94873,1458.22635,0.,0.
1997-03-21,0.,.00413,1748.55560,1513.01057,0.,0.
1997-03-22,0.,0.,1812.45833,1561.98913,0.,0.
1997-03-23,0.,.00069,1818.36124,1565.68003,0.,0.
1997-03-24,0.,0.,1823.33100,1569.46025,0.,0.
1997-03-25,0.,.00838,1859.00996,1586.17522,0.,0.
1997-03-26,0.,.02390,1891.92709,1597.75229,0.,0.
1997-03-27,0.,.01237,1993.07231,1666.57241,0.,0.
1997-03-28,0.,.00048,2086.21129,1735.28486,0.,0.
1997-03-29,0.,0.,2194.19944,1815.79790,0.,0.
1997-03-30,0.,0.,2327.21850,1916.22852,0.,0.
1997-03-31,0.,0.,2467.07944,2022.99541,0.,0.
1997-04-01,0.,0.,2614.86760,2136.86766,0.,0.
1997-04-02,0.,0.,2685.28338,2191.32798,0.,0.
1997-04-03,0.,0.,2757.65833,2247.42011,0.,0.
1997-04-04,0.,0.,2843.64563,2314.02390,0.,0.
1997-04-05,0.,.01647,2849.64391,2314.02390,0.,0.
1997-04-06,0.,.00373,2929.05524,2373.50138,0.,0.
1997-04-07,0.,0.,2991.75282,2422.09403,0.,0.
1997-04-08,0.,0.,3040.15627,2459.95531,0.,0.
1997-04-09,0.,0.,3103.37228,2509.63643,0.,0.
1997-04-10,0.,0.,3138.72684,2537.70322,0.,0.
1997-04-11,0.,0.,3168.64086,2561.45639,0.,0.
1997-04-12,0.,0.,3185.26324,2574.78914,0.,0.
1997-04-13,0.,0.,3203.80046,2589.56735,0.,0.
1997-04-14,0.,0.,3243.22747,2621.08563,0.,0.
1997-04-15,0.,0.,3342.90978,2699.15493,0.,0.
1997-04-16,0.,0.,3407.67629,2750.66561,0.,0.
1997-04-17,0.,0.,3524.09026,2843.15908,0.,0.
1997-04-18,0.,0.,3572.00460,2881.92285,0.,0.
1997-04-19,0.,0.,3636.01041,2933.45447,0.,0.
1997-04-20,0.,0.,3749.15821,3023.61524,0.,0.
1997-04-21,0.,0.,3804.17574,3068.11284,0.,0.
1997-04-22,0.,0.,3820.92939,3082.16830,0.,0.
1997-04-23,0.,0.,3820.92939,3082.16830,0.,0.
1997-04-24,0.,0.,3824.33859,3085.86926,0.,0.
1997-04-25,0.,0.,3848.11703,3106.07748,0.,0.
1997-04-26,0.,0.,3911.46133,3158.02261,0.,0.
1997-04-27,0.,0.,3994.79565,3226.97982,0.,0.
1997-04-28,2.45935E-08,.01196,4053.84947,3261.35360,0.,0.
1997-04-29,0.,.00061,4079.37611,3280.73033,0.,0.
1997-04-30,0.,0.,4271.01661,3435.90272,0.,0.
1997-05-01,0.,0.,4494.84983,3619.08997,0.,0.
1997-05-02,0.,0.,4724.61637,3809.52766,0.,0.
1997-05-03,0.,0.,700.00000,3999.97621,4024.61637,0.
1997-05-04,0.,.00214,700.00000,4072.05263,4024.61637,0.
1997-05-05,0.,.06724,700.00000,4085.90598,4024.61637,0.
1997-05-06,0.,.04901,700.00000,4085.90598,4024.61637,0.
1997-05-07,0.,.14745,771.83969,4133.26025,4024.61637,0.
1997-05-08,0.,.07287,820.56921,4136.75100,4024.61637,0.
1997-05-09,0.,.13957,883.33313,4136.75100,4024.61637,0.
1997-05-10,0.,.15403,966.98260,4179.52386,4024.61637,0.
1997-05-11,0.,.07084,1017.61333,4188.57926,4024.61637,0.
1997-05-12,0.,.11928,1108.45468,4255.30100,4024.61637,0.
1997-05-13,0.,.09332,1222.28845,4376.03326,4024.61637,0.
1997-05-14,0.,0.,1255.91241,700.00000,4024.61637,3676.03326
1997-05-15,0.,.01611,1380.69269,700.00000,4024.61637,3676.03326
1997-05-16,0.,.01448,1505.25824,700.00000,4024.61637,3676.03326
1997-05-17,0.,.03699,1639.37040,749.37282,4024.61637,3676.03326
1997-05-18,0.,.02263,1698.76305,750.10455,4024.61637,3676.03326
1997-05-19,0.,.05772,1838.72617,773.15156,4024.61637,3676.03326
1997-05-20,0.,.04501,1953.44705,781.34366,4024.61637,3676.03326
1997-05-21,0.,.04546,2052.81727,781.34366,4024.61637,3676.03326
1997-05-22,0.,.02385,2124.87454,781.34366,4024.61637,3676.03326
1997-05-23,0.,.05411,2307.09984,807.14166,4024.61637,3676.03326
1997-05-24,0.,.02208,2481.78278,852.20107,4024.61637,3676.03326
1997-05-25,0.,.01667,2690.73836,919.27214,4024.61637,3676.03326
1997-05-26,0.,.00292,2879.25606,988.70377,4024.61637,3676.03326
1997-05-27,0.,0.,3000.93174,1038.68911,4024.61637,3676.03326
1997-05-28,0.,0.,3152.09848,1101.72569,4024.61637,3676.03326
1997-05-29,0.,0.,3388.42761,1204.00220,4024.61637,3676.03326
1997-05-30,0.,0.,3628.58076,1314.97747,4024.61637,3676.03326
1997-05-31,0.,0.,3876.76127,1435.89578,4024.61637,3676.03326
1997-06-01,0.,0.,700.00000,1563.61586,7201.37763,3676.03326
1997-06-02,0.,0.,700.00000,1700.90558,7201.37763,3676.03326
1997-06-03,0.,0.,700.00000,1847.73347,7201.37763,3676.03326
1997-06-04,0.,0.,789.52216,2003.73050,7201.37763,3676.03326
1997-06-05,0.,0.,882.90506,2163.30029,7201.37763,3676.03326
1997-06-06,0.,0.,979.66580,2322.84340,7201.37763,3676.03326
1997-06-07,0.,0.,1069.92645,2466.98489,7201.37763,3676.03326
1997-06-08,.00012,.01773,1144.79370,2562.61157,7201.37763,3676.03326
1997-06-09,0.,0.,1271.72333,2746.19885,7201.37763,3676.03326
1997-06-10,0.,0.,1412.75769,2940.38339,7201.37763,3676.03326
1997-06-11,0.,.00074,1479.48104,3024.20924,7201.37763,3676.03326
1997-06-12,0.,0.,1587.43214,3161.69975,7201.37763,3676.03326
1997-06-13,0.,0.,1714.49295,3319.52760,7201.37763,3676.03326
1997-06-14,0.,0.,1802.41147,3421.77567,7201.37763,3676.03326
1997-06-15,0.,0.,1976.35913,3628.82536,7201.37763,3676.03326
1997-06-16,0.,0.,2162.12988,700.00000,7201.37763,6604.85861
1997-06-17,0.,0.,2364.85586,700.00000,7201.37763,6604.85861
1997-06-18,0.,0.,2580.30964,700.00000,7201.37763,6604.85861
1997-06-19,0.,0.,2785.58035,774.56094,7201.37763,6604.85861
1997-06-20,0.,0.,2928.82591,830.70268,7201.37763,6604.85861
1997-06-21,2.67163E-06,.00118,3100.84056,898.73239,7201.37763,6604.85861
1997-06-22,0.,.00543,3257.71748,960.47711,7201.37763,6604.85861
1997-06-23,0.,.00518,3365.98636,1003.26436,7201.37763,6604.85861
1997-06-24,0.,0.,700.00000,1086.49523,9867.36399,6604.85861
1997-06-25,0.,0.,700.00000,1170.25812,9867.36399,6604.85861
1997-06-26,0.,.00979,700.00000,1213.12059,9867.36399,6604.85861
1997-06-27,0.,.05084,760.77563,1255.21961,9867.36399,6604.85861
1997-06-28,0.,.00324,849.45502,1369.31069,9867.36399,6604.85861
1997-06-29,0.,.06752,899.03871,1371.87576,9867.36399,6604.85861
1997-06-30,0.,.02285,926.46144,1383.75977,9867.36399,6604.85861
1997-07-01,0.,.10238,1018.98553,1404.66717,9867.36399,6604.85861
1997-07-02,0.,.08778,1110.05183,1426.62195,9867.36399,6604.85861
1997-07-03,0.,.08799,1220.89181,1459.59054,9867.36399,6604.85861
1997-07-04,0.,.07333,1347.76758,1512.87676,9867.36399,6604.85861
1997-07-05,0.,.03428,1454.22137,1570.93969,9867.36399,6604.85861
1997-07-06,0.,.01628,1529.05613,1612.52435,9867.36399,6604.85861
1997-07-07,0.,.03520,1668.25484,1697.47507,9867.36399,6604.85861
1997-07-08,0.,.02268,1824.31265,1803.33307,9867.36399,6604.85861
1997-07-09,0.,.00500,1965.27277,1909.41612,9867.36399,6604.85861
1997-07-10,0.,0.,2124.06577,2033.51744,9867.36399,6604.85861
1997-07-11,0.,0.,2305.75402,2176.47224,9867.36399,6604.85861
1997-07-12,0.,0.,2496.66327,2328.03906,9867.36399,6604.85861
1997-07-13,0.,0.,2668.39192,2465.92352,9867.36399,6604.85861
1997-07-14,0.,0.,2863.52315,2623.42713,9867.36399,6604.85861
1997-07-15,0.,0.,3022.27040,2753.45320,9867.36399,6604.85861
